,OBJECT,LAT,LON,ALTITUDE,ALT_NORM,NEAR_TEMPLE,NEAR_BATTLE_SITE,NEAR_ANCIENT_HARBOR,NEAR_POLIS,NEAR_MODERN_CITY,CLASSIFICATION
2904,Lanzenspitze,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2905,Plättchen mit unleserlicher griechischer Inschrift,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2906,Liegender Widder,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2907,Dreizackiges sternförmiges Gewicht (pheidonischer (?) Standard) mit griechischer Inschrift (ΔΙΟΣ,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2908,Korinthisches Votivtäfelchen (Pinax),39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2909,Gefäβfuβ,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2910,Palmettenattasche von Gefäßhenkel,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2911,Fragment eines Kopfes,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2912,Menschliche Statuette,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2913,Fuβ einer Schale,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2914,In der Mitte durchbohrte Bleischeibe,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2915,Fragment eines Blechs (Diadem oder Gürtel),39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2916,Fragment eines Kannenhenkels,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2917,Gerätfuß in Form eines Rinderbeines,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2918,Dornpfeilspitze,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2919,Klammer (wie Misc. 10673),39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2920,Profilierter kleiner Ring (Ohrring),39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2921,Einstufiges rechteckiges Plattengewicht (äginetischer Standard) mit griechischer Inschrift (ΔΙΟΣ mit zusätzlichem Tau),39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2922,Rasiermesser (?),39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2923,Messerklinge,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2924,Fünf Pfeilspitzen,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2925,Blech in Form eines Blattes (ähnlich Misc. 10732),39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2926,Löwenfuß,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2927,Fragment eines gestanzten Blechbandes mit Flechtband,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2928,Fragment einer großen Rosette aus dünnem Blech,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2929,Horizontalhenkel einer Hydria bzw. eines Beckens,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2930,Fragment eines vierkantigen Gefäßhenkels mit Knöpfen (vielleicht eher das Fragment einer geometrischen Schmucknadel),39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2931,Gegenstand,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2932,Henkel einer Schale,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2933,Eines von vier Fragmenten eines Blechs mit getriebenem dreifachen Flechtband (Schildrand),39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2934,Geometrische Fibel,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2935,Doppelkonische Perle,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2936,Nagel oder oberer Teil einer Nadel. Im Kopf ziemlich tiefes Loch,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2937,Eines von vier Fragmenten eines Blechs mit getriebenem dreifachen Flechtband (Schildrand?),39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2938,Fragment eines getriebenen Blech (mit Rest eines Flügels?),39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2939,Gefäßwulst,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2940,Nagelkopfdeckel,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2941,Henkel einer Kanne,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2942,Fragment eines Schalenhenkels,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2943,Blech in Form eines Blattes (ähnlich Misc. 10732),39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2944,Kopf eines Pferdes,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2945,Griff (wie Misc. 10669),39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2946,Griff einer Pfanne (oder eines Siebs). An dem einen Ende ein Entenkopf,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2947,Mykenische Gemme (Lentoid): Löwenjagd,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2948,Kleine Merkurstatuette,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2949,Fragment einer Bleiklammer,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2950,Fragment eines gepressten Blechs mit Rest eines Gorgoneions,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2951,Griff (?),39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2952,Fragment eines vierspeichigen Rads,39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2953,Henkel mit Ansatz (profiliert),39.5026187,20.7599266,1285.579224,0,1,1,1,1,0,1
2954,Lentoid: Löwe,35.240117,24.8092691,1586.601807,0,1,1,1,1,1,1
2955,Minoische Gemme (kleiner Lentoid): Skorpion,35.240117,24.8092691,1586.601807,0,1,1,1,1,1,1
2956,Minoischer Amygdaloid: Skorpion und vier kleine,35.240117,24.8092691,1586.601807,0,1,1,1,1,1,1
2957,Hellenistische Lampe mit aufgebogenem Blatt am Griff und muschelförmigem Deckel,35.240117,24.8092691,1586.601807,0,1,1,1,1,1,1
2958,Platte von einem Fingerring,35.240117,24.8092691,1586.601807,0,1,1,1,1,1,1
2959,Mykenische Amphora mit drei Schlaufenhenkeln mit Nautilus-Schnecken und Schlangen- oder Polypenarmen,35.240117,24.8092691,1586.601807,0,1,1,1,1,1,1
2960,Querrechteckiges Plättchen,35.240117,24.8092691,1586.601807,0,1,1,1,1,1,1
2961,deep0,33.9375,28.9375,-3080.679932,0,1,0,1,0,0,0
2962,deep1,33.95,28.95,-3070.382568,0,1,0,1,0,0,0
2963,deep2,33.925,28.925,-3100.359863,0,1,0,1,0,0,0
2964,deep3,33.975,28.975,-3032.761963,0,1,0,1,0,0,0
2965,deep4,33.9625,28.9625,-3056.421875,0,1,0,1,0,0,0
2966,deep5,34.0125,29.0125,-2922.296631,0,1,0,1,0,0,0
2967,deep6,33.95,28.95,-3070.382568,0,1,0,1,0,0,0
2968,deep7,34.0125,29.0125,-2922.296631,0,1,0,1,0,0,0
2969,deep8,34.0625,29.0625,-2786,0,1,0,1,0,0,0
2970,deep9,34.125,29.125,-2785.564453,0,1,1,1,0,0,0
2971,deep10,34.15,29.15,-3135.540771,0,1,1,1,0,0,0
2972,deep11,34.1125,29.1125,-2727.733398,0,1,1,1,0,0,0
2973,deep12,34.125,29.125,-2785.564453,0,1,1,1,0,0,0
2974,deep13,34.0625,29.0625,-2786,0,1,0,1,0,0,0
2975,deep14,34.05,29.05,-2770.879883,0,1,0,1,0,0,0
2976,deep15,34.0125,29.0125,-2922.296631,0,1,0,1,0,0,0
2977,deep16,34.0625,29.0625,-2786,0,1,0,1,0,0,0
2978,deep17,34.0875,29.0875,-2798.181152,0,1,0,1,0,0,0
2979,deep18,34.1125,29.1125,-2727.733398,0,1,1,1,0,0,0
2980,deep19,34.125,29.125,-2785.564453,0,1,1,1,0,0,0
2981,deep20,34.175,29.175,-2738.511475,0,1,1,1,0,0,0
2982,deep21,34.1125,29.1125,-2727.733398,0,1,1,1,0,0,0
2983,deep22,34.1125,29.1125,-2727.733398,0,1,1,1,0,0,0
2984,deep23,34.1625,29.1625,-2928.775635,0,1,1,1,0,0,0
2985,deep24,34.125,29.125,-2785.564453,0,1,1,1,0,0,0
2986,deep25,34.175,29.175,-2738.511475,0,1,1,1,0,0,0
2987,deep26,34.2375,29.2375,-2806.95166,0,0,1,1,1,1,0
2988,deep27,34.3,29.3,-2620.774414,0,0,1,1,1,1,0
2989,deep28,34.275,29.275,-2645.455566,0,0,1,1,1,1,0
2990,deep29,34.2125,29.2125,-2568.331055,0,0,0,1,0,1,0
2991,deep30,34.225,29.225,-2715.944336,0,0,0,1,1,1,0
2992,deep31,34.275,29.275,-2645.455566,0,0,1,1,1,1,0
2993,deep32,34.225,29.225,-2715.944336,0,0,0,1,1,1,0
2994,deep33,34.2125,29.2125,-2568.331055,0,0,0,1,0,1,0
2995,deep34,34.2625,29.2625,-2732.964355,0,0,1,1,1,1,0
2996,deep35,34.2375,29.2375,-2806.95166,0,0,1,1,1,1,0
2997,deep36,34.3,29.3,-2620.774414,0,0,1,1,1,1,0
2998,deep37,34.35,29.35,-2555.822754,0,0,1,1,0,1,0
2999,deep38,34.3375,29.3375,-2635.902832,0,0,1,1,0,1,0
3000,deep39,34.4,29.4,-2787.642578,0,0,1,1,0,0,0
3001,deep40,34.45,29.45,-2907.863525,0,1,1,1,0,0,0
3002,deep41,34.4625,29.4625,-2964.291748,0,1,1,1,0,0,0
3003,deep42,34.475,29.475,-2980.58374,0,1,1,1,0,0,0
3004,deep43,34.4375,29.4375,-2704.743652,0,0,1,1,0,0,0
3005,deep44,34.3875,29.3875,-2750.363525,0,0,1,1,0,1,0
3006,deep45,34.425,29.425,-2630.912598,0,0,1,1,0,0,0
3007,deep46,34.4375,29.4375,-2704.743652,0,0,1,1,0,0,0
3008,deep47,34.5,29.5,-2720.377686,0,1,1,1,0,0,0
3009,deep48,34.5,29.5,-2720.377686,0,1,1,1,0,0,0
3010,deep49,34.475,29.475,-2980.58374,0,1,1,1,0,0,0
3011,deep50,34.4125,29.4125,-2704.039795,0,0,1,1,0,0,0
3012,deep51,34.35,29.35,-2555.822754,0,0,1,1,0,1,0
3013,deep52,34.3625,29.3625,-2575.73584,0,0,1,1,0,1,0
3014,deep53,34.425,29.425,-2630.912598,0,0,1,1,0,0,0
3015,deep54,34.4625,29.4625,-2964.291748,0,1,1,1,0,0,0
3016,deep55,34.45,29.45,-2907.863525,0,1,1,1,0,0,0
3017,deep56,34.3875,29.3875,-2750.363525,0,0,1,1,0,1,0
3018,deep57,34.375,29.375,-2756.419678,0,0,0,1,0,1,0
3019,deep58,34.3625,29.3625,-2575.73584,0,0,1,1,0,1,0
3020,deep59,34.4,29.4,-2787.642578,0,0,1,1,0,0,0
3021,deep60,34.45,29.45,-2907.863525,0,1,1,1,0,0,0
3022,deep61,34.4875,29.4875,-2887.165527,0,1,1,1,0,0,0
3023,deep62,34.4625,29.4625,-2964.291748,0,1,1,1,0,0,0
3024,deep63,34.5,29.5,-2720.377686,0,1,1,1,0,0,0
3025,deep64,34.4625,29.4625,-2964.291748,0,1,1,1,0,0,0
3026,deep65,34.45,29.45,-2907.863525,0,1,1,1,0,0,0
3027,deep66,34.4875,29.4875,-2887.165527,0,1,1,1,0,0,0
3028,deep67,34.425,29.425,-2630.912598,0,0,1,1,0,0,0
3029,deep68,34.475,29.475,-2980.58374,0,1,1,1,0,0,0
3030,deep69,34.4625,29.4625,-2964.291748,0,1,1,1,0,0,0
3031,deep70,34.475,29.475,-2980.58374,0,1,1,1,0,0,0
3032,deep71,34.4125,29.4125,-2704.039795,0,0,1,1,0,0,0
3033,deep72,34.425,29.425,-2630.912598,0,0,1,1,0,0,0
3034,deep73,34.375,29.375,-2756.419678,0,0,0,1,0,1,0
3035,deep74,34.325,29.325,-2673.767822,0,0,1,1,1,1,0
3036,deep75,34.2625,29.2625,-2732.964355,0,0,1,1,1,1,0
3037,deep76,34.25,29.25,-2782.34668,0,0,1,1,1,1,0
3038,deep77,34.2375,29.2375,-2806.95166,0,0,1,1,1,1,0
3039,deep78,34.2,29.2,-2519.317627,0,0,0,1,0,1,0
3040,deep79,34.175,29.175,-2738.511475,0,1,1,1,0,0,0
3041,deep80,34.1625,29.1625,-2928.775635,0,1,1,1,0,0,0
3042,deep81,34.2125,29.2125,-2568.331055,0,0,0,1,0,1,0
3043,deep82,34.1875,29.1875,-2612.936279,0,0,0,1,0,0,0
3044,deep83,34.25,29.25,-2782.34668,0,0,1,1,1,1,0
3045,deep84,34.2875,29.2875,-2714.664307,0,0,1,1,1,1,0
3046,deep85,34.2375,29.2375,-2806.95166,0,0,1,1,1,1,0
3047,deep86,34.275,29.275,-2645.455566,0,0,1,1,1,1,0
3048,deep87,34.3125,29.3125,-2633.560059,0,0,1,1,1,1,0
3049,deep88,34.35,29.35,-2555.822754,0,0,1,1,0,1,0
3050,deep89,34.3375,29.3375,-2635.902832,0,0,1,1,0,1,0
3051,deep90,34.3,29.3,-2620.774414,0,0,1,1,1,1,0
3052,deep91,34.275,29.275,-2645.455566,0,0,1,1,1,1,0
3053,deep92,34.2125,29.2125,-2568.331055,0,0,0,1,0,1,0
3054,deep93,34.2,29.2,-2519.317627,0,0,0,1,0,1,0
3055,deep94,34.25,29.25,-2782.34668,0,0,1,1,1,1,0
3056,deep95,34.2,29.2,-2519.317627,0,0,0,1,0,1,0
3057,deep96,34.25,29.25,-2782.34668,0,0,1,1,1,1,0
3058,deep97,34.275,29.275,-2645.455566,0,0,1,1,1,1,0
3059,deep98,34.3,29.3,-2620.774414,0,0,1,1,1,1,0
3060,deep99,34.3375,29.3375,-2635.902832,0,0,1,1,0,1,0
3061,deep100,34.375,29.375,-2756.419678,0,0,0,1,0,1,0
3062,deep101,34.4125,29.4125,-2704.039795,0,0,1,1,0,0,0
3063,deep102,34.375,29.375,-2756.419678,0,0,0,1,0,1,0
3064,deep103,34.4,29.4,-2787.642578,0,0,1,1,0,0,0
3065,deep104,34.3875,29.3875,-2750.363525,0,0,1,1,0,1,0
3066,deep105,34.375,29.375,-2756.419678,0,0,0,1,0,1,0
3067,deep106,34.3375,29.3375,-2635.902832,0,0,1,1,0,1,0
3068,deep107,34.3125,29.3125,-2633.560059,0,0,1,1,1,1,0
3069,deep108,34.35,29.35,-2555.822754,0,0,1,1,0,1,0
3070,deep109,34.4,29.4,-2787.642578,0,0,1,1,0,0,0
3071,deep110,34.3875,29.3875,-2750.363525,0,0,1,1,0,1,0
3072,deep111,34.35,29.35,-2555.822754,0,0,1,1,0,1,0
3073,deep112,34.4,29.4,-2787.642578,0,0,1,1,0,0,0
3074,deep113,34.3875,29.3875,-2750.363525,0,0,1,1,0,1,0
3075,deep114,34.3375,29.3375,-2635.902832,0,0,1,1,0,1,0
3076,deep115,34.4,29.4,-2787.642578,0,0,1,1,0,0,0
3077,deep116,34.4625,29.4625,-2964.291748,0,1,1,1,0,0,0
3078,deep117,34.4,29.4,-2787.642578,0,0,1,1,0,0,0
3079,deep118,34.3625,29.3625,-2575.73584,0,0,1,1,0,1,0
3080,deep119,34.3375,29.3375,-2635.902832,0,0,1,1,0,1,0
3081,deep120,34.375,29.375,-2756.419678,0,0,0,1,0,1,0
3082,deep121,34.4,29.4,-2787.642578,0,0,1,1,0,0,0
3083,deep122,34.4125,29.4125,-2704.039795,0,0,1,1,0,0,0
3084,deep123,34.4,29.4,-2787.642578,0,0,1,1,0,0,0
3085,deep124,34.35,29.35,-2555.822754,0,0,1,1,0,1,0
3086,deep125,34.4125,29.4125,-2704.039795,0,0,1,1,0,0,0
3087,deep126,34.3875,29.3875,-2750.363525,0,0,1,1,0,1,0
3088,deep127,34.425,29.425,-2630.912598,0,0,1,1,0,0,0
3089,deep128,34.3625,29.3625,-2575.73584,0,0,1,1,0,1,0
3090,deep129,34.4,29.4,-2787.642578,0,0,1,1,0,0,0
3091,deep130,34.45,29.45,-2907.863525,0,1,1,1,0,0,0
3092,deep131,34.4125,29.4125,-2704.039795,0,0,1,1,0,0,0
3093,deep132,34.425,29.425,-2630.912598,0,0,1,1,0,0,0
3094,deep133,34.4,29.4,-2787.642578,0,0,1,1,0,0,0
3095,deep134,34.4625,29.4625,-2964.291748,0,1,1,1,0,0,0
3096,deep135,34.4,29.4,-2787.642578,0,0,1,1,0,0,0
3097,deep136,34.4625,29.4625,-2964.291748,0,1,1,1,0,0,0
3098,deep137,34.4,29.4,-2787.642578,0,0,1,1,0,0,0
3099,deep138,34.45,29.45,-2907.863525,0,1,1,1,0,0,0
3100,deep139,34.4,29.4,-2787.642578,0,0,1,1,0,0,0
3101,deep140,34.35,29.35,-2555.822754,0,0,1,1,0,1,0
3102,deep141,34.325,29.325,-2673.767822,0,0,1,1,0,1,0
3103,deep142,34.375,29.375,-2756.419678,0,0,0,1,0,1,0
3104,deep143,34.4375,29.4375,-2704.743652,0,0,1,1,0,0,0
3105,deep144,34.3875,29.3875,-2750.363525,0,0,1,1,0,1,0
3106,deep145,34.375,29.375,-2756.419678,0,0,0,1,0,1,0
3107,deep146,34.4,29.4,-2787.642578,0,0,1,1,0,0,0
3108,deep147,34.425,29.425,-2630.912598,0,0,1,1,0,0,0
3109,deep148,34.375,29.375,-2756.419678,0,0,0,1,0,1,0
3110,deep149,34.35,29.35,-2555.822754,0,0,1,1,0,1,0
3111,deep150,34.2875,29.2875,-2714.664307,0,0,1,1,1,1,0
3112,deep151,34.3,29.3,-2620.774414,0,0,1,1,1,1,0
3113,deep152,34.2875,29.2875,-2714.664307,0,0,1,1,1,1,0
3114,deep153,34.3,29.3,-2620.774414,0,0,1,1,1,1,0
3115,deep154,34.3125,29.3125,-2633.560059,0,0,1,1,1,1,0
3116,deep155,34.375,29.375,-2756.419678,0,0,0,1,0,1,0
3117,deep156,34.35,29.35,-2555.822754,0,0,1,1,0,1,0
3118,deep157,34.3,29.3,-2620.774414,0,0,1,1,1,1,0
3119,deep158,34.35,29.35,-2555.822754,0,0,1,1,0,1,0
3120,deep159,34.3875,29.3875,-2750.363525,0,0,1,1,0,1,0
3121,deep160,34.375,29.375,-2756.419678,0,0,0,1,0,1,0
3122,deep161,34.3625,29.3625,-2575.73584,0,0,1,1,0,1,0
3123,deep162,34.3875,29.3875,-2750.363525,0,0,1,1,0,1,0
3124,deep163,34.325,29.325,-2673.767822,0,0,1,1,0,1,0
3125,deep164,34.375,29.375,-2756.419678,0,0,0,1,0,1,0
3126,deep165,34.3375,29.3375,-2635.902832,0,0,1,1,0,1,0
3127,deep166,34.3625,29.3625,-2575.73584,0,0,1,1,0,1,0
3128,deep167,34.35,29.35,-2555.822754,0,0,1,1,0,1,0
3129,deep168,34.3125,29.3125,-2633.560059,0,0,1,1,1,1,0
3130,deep169,34.2875,29.2875,-2714.664307,0,0,1,1,1,1,0
3131,deep170,34.3,29.3,-2620.774414,0,0,1,1,1,1,0
3132,deep171,34.325,29.325,-2673.767822,0,0,1,1,1,1,0
3133,deep172,34.2625,29.2625,-2732.964355,0,0,1,1,1,1,0
3134,deep173,34.2625,29.2625,-2732.964355,0,0,1,1,1,1,0
3135,deep174,34.2375,29.2375,-2806.95166,0,0,1,1,1,1,0
3136,deep175,34.2875,29.2875,-2714.664307,0,0,1,1,1,1,0
3137,deep176,34.25,29.25,-2782.34668,0,0,1,1,1,1,0
3138,deep177,34.225,29.225,-2715.944336,0,0,0,1,1,1,0
3139,deep178,34.1625,29.1625,-2928.775635,0,1,1,1,0,0,0
3140,deep179,34.225,29.225,-2715.944336,0,0,0,1,1,1,0
3141,deep180,34.2,29.2,-2519.317627,0,0,0,1,0,1,0
3142,deep181,34.1375,29.1375,-3124.274902,0,1,1,1,0,0,0
3143,deep182,34.125,29.125,-2785.564453,0,1,1,1,0,0,0
3144,deep183,34.1625,29.1625,-2928.775635,0,1,1,1,0,0,0
3145,deep184,34.2,29.2,-2519.317627,0,0,0,1,0,1,0
3146,deep185,34.2375,29.2375,-2806.95166,0,0,1,1,1,1,0
3147,deep186,34.175,29.175,-2738.511475,0,1,1,1,0,0,0
3148,deep187,34.125,29.125,-2785.564453,0,1,1,1,0,0,0
3149,deep188,34.1625,29.1625,-2928.775635,0,1,1,1,0,0,0
3150,deep189,34.1,29.1,-2771.315674,0,1,1,1,0,0,0
3151,deep190,34.075,29.075,-2799.140137,0,1,0,1,0,0,0
3152,deep191,34.05,29.05,-2770.879883,0,1,0,1,0,0,0
3153,deep192,34.0625,29.0625,-2786,0,1,0,1,0,0,0
3154,deep193,34.0625,29.0625,-2786,0,1,0,1,0,0,0
3155,deep194,34.125,29.125,-2785.564453,0,1,1,1,0,0,0
3156,deep195,34.1,29.1,-2771.315674,0,1,1,1,0,0,0
3157,deep196,34.125,29.125,-2785.564453,0,1,1,1,0,0,0
3158,deep197,34.0625,29.0625,-2786,0,1,0,1,0,0,0
3159,deep198,34.075,29.075,-2799.140137,0,1,0,1,0,0,0
3160,deep199,34.125,29.125,-2785.564453,0,1,1,1,0,0,0
3161,deep200,34.1625,29.1625,-2928.775635,0,1,1,1,0,0,0
3162,deep201,34.175,29.175,-2738.511475,0,1,1,1,0,0,0
3163,deep202,34.2125,29.2125,-2568.331055,0,0,0,1,0,1,0
3164,deep203,34.15,29.15,-3135.540771,0,1,1,1,0,0,0
3165,deep204,34.2125,29.2125,-2568.331055,0,0,0,1,0,1,0
3166,deep205,34.225,29.225,-2715.944336,0,0,0,1,1,1,0
3167,deep206,34.25,29.25,-2782.34668,0,0,1,1,1,1,0
3168,deep207,34.2625,29.2625,-2732.964355,0,0,1,1,1,1,0
3169,deep208,34.325,29.325,-2673.767822,0,0,1,1,0,1,0
3170,deep209,34.35,29.35,-2555.822754,0,0,1,1,0,1,0
3171,deep210,34.375,29.375,-2756.419678,0,0,0,1,0,1,0
3172,deep211,34.425,29.425,-2630.912598,0,0,1,1,0,0,0
3173,deep212,34.475,29.475,-2980.58374,0,1,1,1,0,0,0
3174,deep213,34.525,29.525,-2537.550781,0,1,1,1,0,0,0
3175,deep214,34.5125,29.5125,-2586.150391,0,1,1,1,0,0,0
3176,deep215,34.55,29.55,-2536.542236,0,1,1,1,1,0,0
3177,deep216,34.6125,29.6125,-2540.611084,0,1,1,1,1,0,0
3178,deep217,34.65,29.65,-2442.545898,0,1,1,1,1,0,0
3179,deep218,34.6875,29.6875,-2421.148193,0,1,0,1,1,0,0
3180,deep219,34.65,29.65,-2442.545898,0,1,1,1,1,0,0
3181,deep220,34.6375,29.6375,-2435.894775,0,1,1,1,1,0,0
3182,deep221,34.6625,29.6625,-2450.087646,0,1,1,1,1,0,0
3183,deep222,34.675,29.675,-2431.968994,0,1,0,1,1,0,0
3184,deep223,34.6625,29.6625,-2450.087646,0,1,1,1,1,0,0
3185,deep224,34.7125,29.7125,-2427.832275,0,1,1,1,1,0,0
3186,deep225,34.7,29.7,-2440.624756,0,1,1,1,1,0,0
3187,deep226,34.7375,29.7375,-2427.932129,0,1,1,1,1,1,0
3188,deep227,34.7625,29.7625,-2445.928223,0,1,1,1,1,1,0
3189,deep228,34.75,29.75,-2410.742676,0,1,1,1,1,1,0
3190,deep229,34.7625,29.7625,-2445.928223,0,1,1,1,1,1,0
3191,deep230,34.75,29.75,-2410.742676,0,1,1,1,1,1,0
3192,deep231,34.8125,29.8125,-2423.635498,0,1,0,1,1,1,0
3193,deep232,34.8,29.8,-2425.72876,0,1,0,1,1,1,0
3194,deep233,34.775,29.775,-2547.365479,0,1,1,1,1,1,0
3195,deep234,34.7125,29.7125,-2427.832275,0,1,1,1,1,0,0
3196,deep235,34.7,29.7,-2440.624756,0,1,1,1,1,0,0
3197,deep236,34.7625,29.7625,-2445.928223,0,1,1,1,1,1,0
3198,deep237,34.75,29.75,-2410.742676,0,1,1,1,1,1,0
3199,deep238,34.7375,29.7375,-2427.932129,0,1,1,1,1,1,0
3200,deep239,34.775,29.775,-2547.365479,0,1,1,1,1,1,0
3201,deep240,34.8,29.8,-2425.72876,0,1,0,1,1,1,0
3202,deep241,34.8,29.8,-2425.72876,0,1,0,1,1,1,0
3203,deep242,34.8,29.8,-2425.72876,0,1,0,1,1,1,0
3204,deep243,34.85,29.85,-2399.533203,0,1,1,1,1,1,0
3205,deep244,34.8375,29.8375,-2409.159912,0,1,1,1,1,1,0
3206,deep245,34.7875,29.7875,-2464.336182,0,1,0,1,1,1,0
3207,deep246,34.7625,29.7625,-2445.928223,0,1,1,1,1,1,0
3208,deep247,34.7375,29.7375,-2427.932129,0,1,1,1,1,1,0
3209,deep248,34.725,29.725,-2409.568848,0,1,1,1,1,0,0
3210,deep249,34.775,29.775,-2547.365479,0,1,1,1,1,1,0
3211,deep250,34.8,29.8,-2425.72876,0,1,0,1,1,1,0
3212,deep251,34.7375,29.7375,-2427.932129,0,1,1,1,1,1,0
3213,deep252,34.7875,29.7875,-2464.336182,0,1,0,1,1,1,0
3214,deep253,34.825,29.825,-2419.097656,0,1,0,1,1,1,0
3215,deep254,34.8875,29.8875,-2377.404297,0,1,1,1,1,1,0
3216,deep255,34.8375,29.8375,-2409.159912,0,1,1,1,1,1,0
3217,deep256,34.8125,29.8125,-2423.635498,0,1,0,1,1,1,0
3218,deep257,34.875,29.875,-2407.226563,0,1,1,1,1,1,0
3219,deep258,34.825,29.825,-2419.097656,0,1,0,1,1,1,0
3220,deep259,34.7625,29.7625,-2445.928223,0,1,1,1,1,1,0
3221,deep260,34.7875,29.7875,-2464.336182,0,1,0,1,1,1,0
3222,deep261,34.85,29.85,-2399.533203,0,1,1,1,1,1,0
3223,deep262,34.825,29.825,-2419.097656,0,1,0,1,1,1,0
3224,deep263,34.8375,29.8375,-2409.159912,0,1,1,1,1,1,0
3225,deep264,34.7875,29.7875,-2464.336182,0,1,0,1,1,1,0
3226,deep265,34.825,29.825,-2419.097656,0,1,0,1,1,1,0
3227,deep266,34.8375,29.8375,-2409.159912,0,1,1,1,1,1,0
3228,deep267,34.8375,29.8375,-2409.159912,0,1,1,1,1,1,0
3229,deep268,34.775,29.775,-2547.365479,0,1,1,1,1,1,0
3230,deep269,34.7875,29.7875,-2464.336182,0,1,0,1,1,1,0
3231,deep270,34.75,29.75,-2410.742676,0,1,1,1,1,1,0
3232,deep271,34.7875,29.7875,-2464.336182,0,1,0,1,1,1,0
3233,deep272,34.85,29.85,-2399.533203,0,1,1,1,1,1,0
3234,deep273,34.9125,29.9125,-2363.493408,0,1,1,1,1,1,0
3235,deep274,34.875,29.875,-2407.226563,0,1,1,1,1,1,0
3236,deep275,34.875,29.875,-2407.226563,0,1,1,1,1,1,0
3237,deep276,34.8875,29.8875,-2377.404297,0,1,1,1,1,1,0
3238,deep277,34.825,29.825,-2419.097656,0,1,0,1,1,1,0
3239,deep278,34.8125,29.8125,-2423.635498,0,1,0,1,1,1,0
3240,deep279,34.7875,29.7875,-2464.336182,0,1,0,1,1,1,0
3241,deep280,34.775,29.775,-2547.365479,0,1,1,1,1,1,0
3242,deep281,34.7875,29.7875,-2464.336182,0,1,0,1,1,1,0
3243,deep282,34.8375,29.8375,-2409.159912,0,1,1,1,1,1,0
3244,deep283,34.8,29.8,-2425.72876,0,1,0,1,1,1,0
3245,deep284,34.8,29.8,-2425.72876,0,1,0,1,1,1,0
3246,deep285,34.7625,29.7625,-2445.928223,0,1,1,1,1,1,0
